time,T,P0,P,U,Td
2022/11/18 16:00,0.71969697,0.403587444,0.396475771,0.644736842,0.842541436
2022/11/18 17:00,0.674242424,0.421524664,0.418502203,0.697368421,0.837016575
2022/11/18 18:00,0.674242424,0.421524664,0.418502203,0.697368421,0.837016575
2022/11/18 19:00,0.674242424,0.421524664,0.418502203,0.697368421,0.837016575
2022/11/18 20:00,0.606060606,0.506726457,0.502202643,0.763157895,0.817679558
2022/11/18 21:00,0.606060606,0.506726457,0.502202643,0.763157895,0.817679558
2022/11/18 22:00,0.606060606,0.506726457,0.502202643,0.763157895,0.817679558
2022/11/18 23:00,0.587121212,0.524663677,0.515418502,0.75,0.798342541
2022/11/19 0:00,0.587121212,0.524663677,0.515418502,0.75,0.798342541
2022/11/19 1:00,0.587121212,0.524663677,0.515418502,0.75,0.798342541
2022/11/19 2:00,0.545454545,0.497757848,0.488986784,0.802631579,0.790055249
2022/11/19 3:00,0.545454545,0.497757848,0.488986784,0.802631579,0.790055249
2022/11/19 4:00,0.545454545,0.497757848,0.488986784,0.802631579,0.790055249
2022/11/19 5:00,0.534090909,0.470852018,0.466960352,0.828947368,0.79281768
2022/11/19 6:00,0.534090909,0.470852018,0.466960352,0.828947368,0.79281768
2022/11/19 7:00,0.534090909,0.470852018,0.466960352,0.828947368,0.79281768
2022/11/19 8:00,0.59469697,0.506726457,0.502202643,0.736842105,0.798342541
2022/11/19 9:00,0.59469697,0.506726457,0.502202643,0.736842105,0.798342541
2022/11/19 10:00,0.59469697,0.506726457,0.502202643,0.736842105,0.798342541
2022/11/19 11:00,0.753787879,0.511210762,0.50660793,0.565789474,0.825966851
2022/11/19 12:00,0.753787879,0.511210762,0.50660793,0.565789474,0.825966851
2022/11/19 13:00,0.753787879,0.511210762,0.50660793,0.565789474,0.825966851
2022/11/19 14:00,0.772727273,0.403587444,0.400881057,0.539473684,0.825966851
2022/11/19 15:00,0.772727273,0.403587444,0.400881057,0.539473684,0.825966851
2022/11/19 16:00,0.772727273,0.403587444,0.400881057,0.539473684,0.825966851
2022/11/19 17:00,0.696969697,0.385650224,0.378854626,0.697368421,0.850828729
2022/11/19 18:00,0.696969697,0.385650224,0.378854626,0.697368421,0.850828729
2022/11/19 19:00,0.696969697,0.385650224,0.378854626,0.697368421,0.850828729
2022/11/19 20:00,0.621212121,0.430493274,0.431718062,0.868421053,0.870165746
2022/11/19 21:00,0.621212121,0.430493274,0.431718062,0.868421053,0.870165746
2022/11/19 22:00,0.621212121,0.430493274,0.431718062,0.868421053,0.870165746
2022/11/19 23:00,0.583333333,0.457399103,0.449339207,0.868421053,0.845303867
2022/11/20 0:00,0.583333333,0.457399103,0.449339207,0.868421053,0.845303867
2022/11/20 1:00,0.583333333,0.457399103,0.449339207,0.868421053,0.845303867
2022/11/20 2:00,0.556818182,0.417040359,0.414096916,0.894736842,0.834254144
2022/11/20 3:00,0.556818182,0.417040359,0.414096916,0.894736842,0.834254144
2022/11/20 4:00,0.556818182,0.417040359,0.414096916,0.894736842,0.834254144
2022/11/20 5:00,0.541666667,0.426008969,0.418502203,0.763157895,0.770718232
2022/11/20 6:00,0.541666667,0.426008969,0.418502203,0.763157895,0.770718232
2022/11/20 7:00,0.541666667,0.426008969,0.418502203,0.763157895,0.770718232
2022/11/20 8:00,0.526515152,0.484304933,0.484581498,0.763157895,0.759668508
2022/11/20 9:00,0.526515152,0.484304933,0.484581498,0.763157895,0.759668508
2022/11/20 10:00,0.526515152,0.484304933,0.484581498,0.763157895,0.759668508
2022/11/20 11:00,0.681818182,0.470852018,0.462555066,0.565789474,0.776243094
2022/11/20 12:00,0.681818182,0.470852018,0.462555066,0.565789474,0.776243094
2022/11/20 13:00,0.681818182,0.470852018,0.462555066,0.565789474,0.776243094
2022/11/20 14:00,0.78030303,0.367713004,0.365638767,0.513157895,0.814917127
2022/11/20 15:00,0.78030303,0.367713004,0.365638767,0.513157895,0.814917127
2022/11/20 16:00,0.78030303,0.367713004,0.365638767,0.513157895,0.814917127
2022/11/20 17:00,0.651515152,0.35426009,0.352422907,0.697368421,0.820441989
2022/11/20 18:00,0.651515152,0.35426009,0.352422907,0.697368421,0.820441989
2022/11/20 19:00,0.651515152,0.35426009,0.352422907,0.697368421,0.820441989
2022/11/20 20:00,0.587121212,0.421524664,0.418502203,0.75,0.798342541
2022/11/20 21:00,0.587121212,0.421524664,0.418502203,0.75,0.798342541
2022/11/20 22:00,0.587121212,0.421524664,0.418502203,0.75,0.798342541
2022/11/20 23:00,0.575757576,0.443946188,0.440528634,0.710526316,0.773480663
2022/11/21 0:00,0.575757576,0.443946188,0.440528634,0.710526316,0.773480663
2022/11/21 1:00,0.575757576,0.443946188,0.440528634,0.710526316,0.773480663
2022/11/21 2:00,0.537878788,0.412556054,0.405286344,0.776315789,0.773480663
2022/11/21 3:00,0.537878788,0.412556054,0.405286344,0.776315789,0.773480663
2022/11/21 4:00,0.537878788,0.412556054,0.405286344,0.776315789,0.773480663
2022/11/21 5:00,0.534090909,0.408071749,0.405286344,0.763157895,0.76519337
2022/11/21 6:00,0.534090909,0.408071749,0.405286344,0.763157895,0.76519337
2022/11/21 7:00,0.534090909,0.408071749,0.405286344,0.763157895,0.76519337
2022/11/21 8:00,0.534090909,0.457399103,0.45814978,0.802631579,0.781767956
2022/11/21 9:00,0.534090909,0.457399103,0.45814978,0.802631579,0.781767956
2022/11/21 10:00,0.534090909,0.457399103,0.45814978,0.802631579,0.781767956
2022/11/21 11:00,0.640151515,0.457399103,0.45814978,0.684210526,0.806629834
2022/11/21 12:00,0.640151515,0.457399103,0.45814978,0.684210526,0.806629834
2022/11/21 13:00,0.640151515,0.457399103,0.45814978,0.684210526,0.806629834
2022/11/21 14:00,0.681818182,0.3632287,0.36123348,0.592105263,0.790055249
2022/11/21 15:00,0.681818182,0.3632287,0.36123348,0.592105263,0.790055249
2022/11/21 16:00,0.681818182,0.3632287,0.36123348,0.592105263,0.790055249
2022/11/21 17:00,0.617424242,0.349775785,0.352422907,0.710526316,0.801104972
2022/11/21 18:00,0.617424242,0.349775785,0.352422907,0.710526316,0.801104972
2022/11/21 19:00,0.617424242,0.349775785,0.352422907,0.710526316,0.801104972
2022/11/21 20:00,0.564393939,0.394618834,0.392070485,0.802631579,0.803867403
2022/11/21 21:00,0.564393939,0.394618834,0.392070485,0.802631579,0.803867403
2022/11/21 22:00,0.564393939,0.394618834,0.392070485,0.802631579,0.803867403
2022/11/21 23:00,0.560606061,0.439461883,0.436123348,0.815789474,0.806629834
2022/11/22 0:00,0.560606061,0.439461883,0.436123348,0.815789474,0.806629834
2022/11/22 1:00,0.560606061,0.439461883,0.436123348,0.815789474,0.806629834
2022/11/22 2:00,0.560606061,0.394618834,0.392070485,0.802631579,0.801104972
2022/11/22 3:00,0.560606061,0.394618834,0.392070485,0.802631579,0.801104972
2022/11/22 4:00,0.560606061,0.394618834,0.392070485,0.802631579,0.801104972
2022/11/22 5:00,0.556818182,0.376681614,0.374449339,0.815789474,0.803867403
2022/11/22 6:00,0.556818182,0.376681614,0.374449339,0.815789474,0.803867403
2022/11/22 7:00,0.556818182,0.376681614,0.374449339,0.815789474,0.803867403
2022/11/22 8:00,0.537878788,0.426008969,0.422907489,0.881578947,0.817679558
2022/11/22 9:00,0.537878788,0.426008969,0.422907489,0.881578947,0.817679558
2022/11/22 10:00,0.537878788,0.426008969,0.422907489,0.881578947,0.817679558
2022/11/22 11:00,0.609848485,0.443946188,0.440528634,0.763157895,0.820441989
2022/11/22 12:00,0.609848485,0.443946188,0.440528634,0.763157895,0.820441989
2022/11/22 13:00,0.609848485,0.443946188,0.440528634,0.763157895,0.820441989
2022/11/22 14:00,0.632575758,0.35426009,0.352422907,0.75,0.828729282
2022/11/22 15:00,0.632575758,0.35426009,0.352422907,0.75,0.828729282
2022/11/22 16:00,0.632575758,0.35426009,0.352422907,0.75,0.828729282
2022/11/22 17:00,0.602272727,0.340807175,0.339207048,0.802631579,0.831491713
2022/11/22 18:00,0.602272727,0.340807175,0.339207048,0.802631579,0.831491713
2022/11/22 19:00,0.602272727,0.340807175,0.339207048,0.802631579,0.831491713
2022/11/22 20:00,0.587121212,0.390134529,0.392070485,0.881578947,0.850828729
2022/11/22 21:00,0.587121212,0.390134529,0.392070485,0.881578947,0.850828729
2022/11/22 22:00,0.587121212,0.390134529,0.392070485,0.881578947,0.850828729
2022/11/22 23:00,0.587121212,0.417040359,0.414096916,0.894736842,0.856353591
2022/11/23 0:00,0.587121212,0.417040359,0.414096916,0.894736842,0.856353591
2022/11/23 1:00,0.587121212,0.417040359,0.414096916,0.894736842,0.856353591
2022/11/23 2:00,0.571969697,0.385650224,0.378854626,0.921052632,0.856353591
2022/11/23 3:00,0.571969697,0.385650224,0.378854626,0.921052632,0.856353591
2022/11/23 4:00,0.571969697,0.385650224,0.378854626,0.921052632,0.856353591
2022/11/23 5:00,0.564393939,0.385650224,0.383259912,0.921052632,0.850828729
2022/11/23 6:00,0.564393939,0.385650224,0.383259912,0.921052632,0.850828729
2022/11/23 7:00,0.564393939,0.385650224,0.383259912,0.921052632,0.850828729
2022/11/23 8:00,0.583333333,0.434977578,0.431718062,0.921052632,0.864640884
2022/11/23 9:00,0.583333333,0.434977578,0.431718062,0.921052632,0.864640884
2022/11/23 10:00,0.583333333,0.434977578,0.431718062,0.921052632,0.864640884
2022/11/23 11:00,0.575757576,0.457399103,0.453744493,0.894736842,0.848066298
2022/11/23 12:00,0.575757576,0.457399103,0.453744493,0.894736842,0.848066298
2022/11/23 13:00,0.575757576,0.457399103,0.453744493,0.894736842,0.848066298
2022/11/23 14:00,0.59469697,0.376681614,0.378854626,0.828947368,0.837016575
2022/11/23 15:00,0.59469697,0.376681614,0.378854626,0.828947368,0.837016575
2022/11/23 16:00,0.59469697,0.376681614,0.378854626,0.828947368,0.837016575
2022/11/23 17:00,0.571969697,0.385650224,0.383259912,0.907894737,0.850828729
2022/11/23 18:00,0.571969697,0.385650224,0.383259912,0.907894737,0.850828729
2022/11/23 19:00,0.571969697,0.385650224,0.383259912,0.907894737,0.850828729
2022/11/23 20:00,0.560606061,0.430493274,0.431718062,0.921052632,0.848066298
2022/11/23 21:00,0.560606061,0.430493274,0.431718062,0.921052632,0.848066298
2022/11/23 22:00,0.560606061,0.430493274,0.431718062,0.921052632,0.848066298
2022/11/23 23:00,0.549242424,0.457399103,0.453744493,0.881578947,0.825966851
2022/11/24 0:00,0.549242424,0.457399103,0.453744493,0.881578947,0.825966851
2022/11/24 1:00,0.549242424,0.457399103,0.453744493,0.881578947,0.825966851
2022/11/24 2:00,0.537878788,0.434977578,0.431718062,0.907894737,0.825966851
2022/11/24 3:00,0.537878788,0.434977578,0.431718062,0.907894737,0.825966851
2022/11/24 4:00,0.537878788,0.434977578,0.431718062,0.907894737,0.825966851
2022/11/24 5:00,0.526515152,0.412556054,0.40969163,0.894736842,0.814917127
2022/11/24 6:00,0.526515152,0.412556054,0.40969163,0.894736842,0.814917127
2022/11/24 7:00,0.526515152,0.412556054,0.40969163,0.894736842,0.814917127
2022/11/24 8:00,0.515151515,0.457399103,0.45814978,0.881578947,0.801104972
2022/11/24 9:00,0.515151515,0.457399103,0.45814978,0.881578947,0.801104972
2022/11/24 10:00,0.515151515,0.457399103,0.45814978,0.881578947,0.801104972
2022/11/24 11:00,0.545454545,0.484304933,0.484581498,0.828947368,0.801104972
2022/11/24 12:00,0.545454545,0.484304933,0.484581498,0.828947368,0.801104972
2022/11/24 13:00,0.545454545,0.484304933,0.484581498,0.828947368,0.801104972
2022/11/24 14:00,0.526515152,0.417040359,0.414096916,0.894736842,0.814917127
2022/11/24 15:00,0.526515152,0.417040359,0.414096916,0.894736842,0.814917127
2022/11/24 16:00,0.526515152,0.417040359,0.414096916,0.894736842,0.814917127
2022/11/24 17:00,0.518939394,0.434977578,0.431718062,0.907894737,0.812154696
2022/11/24 18:00,0.518939394,0.434977578,0.431718062,0.907894737,0.812154696
2022/11/24 19:00,0.518939394,0.434977578,0.431718062,0.907894737,0.812154696
2022/11/24 20:00,0.473484848,0.497757848,0.49339207,0.947368421,0.79558011
2022/11/24 21:00,0.473484848,0.497757848,0.49339207,0.947368421,0.79558011
2022/11/24 22:00,0.473484848,0.497757848,0.49339207,0.947368421,0.79558011
2022/11/24 23:00,0.488636364,0.524663677,0.524229075,0.921052632,0.79558011
2022/11/25 0:00,0.488636364,0.524663677,0.524229075,0.921052632,0.79558011
2022/11/25 1:00,0.488636364,0.524663677,0.524229075,0.921052632,0.79558011
2022/11/25 2:00,0.484848485,0.493273543,0.488986784,0.934210526,0.798342541
2022/11/25 3:00,0.484848485,0.493273543,0.488986784,0.934210526,0.798342541
2022/11/25 4:00,0.484848485,0.493273543,0.488986784,0.934210526,0.798342541
2022/11/25 5:00,0.496212121,0.484304933,0.480176211,0.921052632,0.801104972
2022/11/25 6:00,0.496212121,0.484304933,0.480176211,0.921052632,0.801104972
2022/11/25 7:00,0.496212121,0.484304933,0.480176211,0.921052632,0.801104972
2022/11/25 8:00,0.522727273,0.511210762,0.50660793,0.881578947,0.806629834
2022/11/25 9:00,0.522727273,0.511210762,0.50660793,0.881578947,0.806629834
2022/11/25 10:00,0.522727273,0.511210762,0.50660793,0.881578947,0.806629834
2022/11/25 11:00,0.621212121,0.497757848,0.49339207,0.828947368,0.856353591
2022/11/25 12:00,0.621212121,0.497757848,0.49339207,0.828947368,0.856353591
2022/11/25 13:00,0.621212121,0.497757848,0.49339207,0.828947368,0.856353591
2022/11/25 14:00,0.613636364,0.417040359,0.414096916,0.815789474,0.845303867
2022/11/25 15:00,0.613636364,0.417040359,0.414096916,0.815789474,0.845303867
2022/11/25 16:00,0.613636364,0.417040359,0.414096916,0.815789474,0.845303867
2022/11/25 17:00,0.564393939,0.434977578,0.431718062,0.921052632,0.850828729
2022/11/25 18:00,0.564393939,0.434977578,0.431718062,0.921052632,0.850828729
2022/11/25 19:00,0.564393939,0.434977578,0.431718062,0.921052632,0.850828729
2022/11/25 20:00,0.484848485,0.488789238,0.484581498,0.947368421,0.806629834
2022/11/25 21:00,0.484848485,0.488789238,0.484581498,0.947368421,0.806629834
2022/11/25 22:00,0.484848485,0.488789238,0.484581498,0.947368421,0.806629834
2022/11/25 23:00,0.481060606,0.502242152,0.497797357,0.881578947,0.776243094
2022/11/26 0:00,0.481060606,0.502242152,0.497797357,0.881578947,0.776243094
2022/11/26 1:00,0.481060606,0.502242152,0.497797357,0.881578947,0.776243094
2022/11/26 2:00,0.481060606,0.466367713,0.462555066,0.907894737,0.784530387
2022/11/26 3:00,0.481060606,0.466367713,0.462555066,0.907894737,0.784530387
2022/11/26 4:00,0.481060606,0.466367713,0.462555066,0.907894737,0.784530387
2022/11/26 5:00,0.484848485,0.443946188,0.440528634,0.921052632,0.79281768
2022/11/26 6:00,0.484848485,0.443946188,0.440528634,0.921052632,0.79281768
2022/11/26 7:00,0.484848485,0.443946188,0.440528634,0.921052632,0.79281768
2022/11/26 8:00,0.484848485,0.502242152,0.497797357,0.947368421,0.806629834
2022/11/26 9:00,0.484848485,0.502242152,0.497797357,0.947368421,0.806629834
2022/11/26 10:00,0.484848485,0.502242152,0.497797357,0.947368421,0.806629834
2022/11/26 11:00,0.53030303,0.515695067,0.511013216,0.881578947,0.812154696
2022/11/26 12:00,0.53030303,0.515695067,0.511013216,0.881578947,0.812154696
2022/11/26 13:00,0.53030303,0.515695067,0.511013216,0.881578947,0.812154696
2022/11/26 14:00,0.587121212,0.421524664,0.418502203,0.789473684,0.814917127
2022/11/26 15:00,0.587121212,0.421524664,0.418502203,0.789473684,0.814917127
2022/11/26 16:00,0.587121212,0.421524664,0.418502203,0.789473684,0.814917127
2022/11/26 17:00,0.571969697,0.394618834,0.392070485,0.828947368,0.820441989
2022/11/26 18:00,0.571969697,0.394618834,0.392070485,0.828947368,0.820441989
2022/11/26 19:00,0.571969697,0.394618834,0.392070485,0.828947368,0.820441989
2022/11/26 20:00,0.545454545,0.439461883,0.436123348,0.842105263,0.806629834
2022/11/26 21:00,0.545454545,0.439461883,0.436123348,0.842105263,0.806629834
2022/11/26 22:00,0.545454545,0.439461883,0.436123348,0.842105263,0.806629834
2022/11/26 23:00,0.537878788,0.430493274,0.431718062,0.842105263,0.801104972
2022/11/27 0:00,0.537878788,0.430493274,0.431718062,0.842105263,0.801104972
2022/11/27 1:00,0.537878788,0.430493274,0.431718062,0.842105263,0.801104972
2022/11/27 2:00,0.541666667,0.403587444,0.400881057,0.776315789,0.776243094
2022/11/27 3:00,0.541666667,0.403587444,0.400881057,0.776315789,0.776243094
2022/11/27 4:00,0.541666667,0.403587444,0.400881057,0.776315789,0.776243094
2022/11/27 5:00,0.53030303,0.376681614,0.374449339,0.815789474,0.784530387
2022/11/27 6:00,0.53030303,0.376681614,0.374449339,0.815789474,0.784530387
2022/11/27 7:00,0.53030303,0.376681614,0.374449339,0.815789474,0.784530387
2022/11/27 8:00,0.526515152,0.412556054,0.40969163,0.907894737,0.817679558
2022/11/27 9:00,0.526515152,0.412556054,0.40969163,0.907894737,0.817679558
2022/11/27 10:00,0.526515152,0.412556054,0.40969163,0.907894737,0.817679558
2022/11/27 11:00,0.617424242,0.403587444,0.400881057,0.815789474,0.848066298
2022/11/27 12:00,0.617424242,0.403587444,0.400881057,0.815789474,0.848066298
2022/11/27 13:00,0.617424242,0.403587444,0.400881057,0.815789474,0.848066298
2022/11/27 14:00,0.575757576,0.331838565,0.330396476,0.868421053,0.839779006
2022/11/27 15:00,0.575757576,0.331838565,0.330396476,0.868421053,0.839779006
2022/11/27 16:00,0.575757576,0.331838565,0.330396476,0.868421053,0.839779006
2022/11/27 17:00,0.575757576,0.313901345,0.31277533,0.894736842,0.848066298
2022/11/27 18:00,0.575757576,0.313901345,0.31277533,0.894736842,0.848066298
2022/11/27 19:00,0.575757576,0.313901345,0.31277533,0.894736842,0.848066298
2022/11/27 20:00,0.545454545,0.34529148,0.343612335,0.960526316,0.850828729
2022/11/27 21:00,0.545454545,0.34529148,0.343612335,0.960526316,0.850828729
2022/11/27 22:00,0.545454545,0.34529148,0.343612335,0.960526316,0.850828729
2022/11/27 23:00,0.553030303,0.35426009,0.352422907,0.960526316,0.856353591
2022/11/28 0:00,0.553030303,0.35426009,0.352422907,0.960526316,0.856353591
2022/11/28 1:00,0.553030303,0.35426009,0.352422907,0.960526316,0.856353591
2022/11/28 2:00,0.549242424,0.33632287,0.334801762,0.973684211,0.859116022
2022/11/28 3:00,0.549242424,0.33632287,0.334801762,0.973684211,0.859116022
2022/11/28 4:00,0.549242424,0.33632287,0.334801762,0.973684211,0.859116022
2022/11/28 5:00,0.553030303,0.33632287,0.334801762,0.986842105,0.867403315
2022/11/28 6:00,0.553030303,0.33632287,0.334801762,0.986842105,0.867403315
2022/11/28 7:00,0.553030303,0.33632287,0.334801762,0.986842105,0.867403315
2022/11/28 8:00,0.564393939,0.399103139,0.396475771,0.986842105,0.878453039
2022/11/28 9:00,0.564393939,0.399103139,0.396475771,0.986842105,0.878453039
2022/11/28 10:00,0.564393939,0.399103139,0.396475771,0.986842105,0.878453039
2022/11/28 11:00,0.734848485,0.417040359,0.40969163,0.828947368,0.936464088
2022/11/28 12:00,0.734848485,0.417040359,0.40969163,0.828947368,0.936464088
2022/11/28 13:00,0.734848485,0.417040359,0.40969163,0.828947368,0.936464088
2022/11/28 14:00,0.78030303,0.34529148,0.339207048,0.697368421,0.908839779
2022/11/28 15:00,0.78030303,0.34529148,0.339207048,0.697368421,0.908839779
2022/11/28 16:00,0.78030303,0.34529148,0.339207048,0.697368421,0.908839779
2022/11/28 17:00,0.700757576,0.349775785,0.343612335,0.802631579,0.900552486
2022/11/28 18:00,0.700757576,0.349775785,0.343612335,0.802631579,0.900552486
2022/11/28 19:00,0.700757576,0.349775785,0.343612335,0.802631579,0.900552486
2022/11/28 20:00,0.636363636,0.390134529,0.387665198,0.921052632,0.903314917
2022/11/28 21:00,0.636363636,0.390134529,0.387665198,0.921052632,0.903314917
2022/11/28 22:00,0.636363636,0.390134529,0.387665198,0.921052632,0.903314917
2022/11/28 23:00,0.598484848,0.394618834,0.392070485,0.934210526,0.88121547
2022/11/29 0:00,0.598484848,0.394618834,0.392070485,0.934210526,0.88121547
2022/11/29 1:00,0.598484848,0.394618834,0.392070485,0.934210526,0.88121547
2022/11/29 2:00,0.575757576,0.372197309,0.365638767,0.960526316,0.872928177
2022/11/29 3:00,0.575757576,0.372197309,0.365638767,0.960526316,0.872928177
2022/11/29 4:00,0.575757576,0.372197309,0.365638767,0.960526316,0.872928177
2022/11/29 5:00,0.575757576,0.390134529,0.387665198,0.934210526,0.864640884
2022/11/29 6:00,0.575757576,0.390134529,0.387665198,0.934210526,0.864640884
2022/11/29 7:00,0.575757576,0.390134529,0.387665198,0.934210526,0.864640884
2022/11/29 8:00,0.59469697,0.452914798,0.444933921,0.921052632,0.872928177
2022/11/29 9:00,0.59469697,0.452914798,0.444933921,0.921052632,0.872928177
2022/11/29 10:00,0.59469697,0.452914798,0.444933921,0.921052632,0.872928177
2022/11/29 11:00,0.799242424,0.439461883,0.431718062,0.618421053,0.883977901
2022/11/29 12:00,0.799242424,0.439461883,0.431718062,0.618421053,0.883977901
2022/11/29 13:00,0.799242424,0.439461883,0.431718062,0.618421053,0.883977901
2022/11/29 14:00,0.840909091,0.35426009,0.352422907,0.526315789,0.864640884
2022/11/29 15:00,0.840909091,0.35426009,0.352422907,0.526315789,0.864640884
2022/11/29 16:00,0.840909091,0.35426009,0.352422907,0.526315789,0.864640884
2022/11/29 17:00,0.734848485,0.349775785,0.343612335,0.644736842,0.85359116
2022/11/29 18:00,0.734848485,0.349775785,0.343612335,0.644736842,0.85359116
2022/11/29 19:00,0.734848485,0.349775785,0.343612335,0.644736842,0.85359116
2022/11/29 20:00,0.617424242,0.430493274,0.427312775,0.855263158,0.864640884
2022/11/29 21:00,0.617424242,0.430493274,0.427312775,0.855263158,0.864640884
2022/11/29 22:00,0.617424242,0.430493274,0.427312775,0.855263158,0.864640884
2022/11/29 23:00,0.579545455,0.443946188,0.436123348,0.907894737,0.856353591
2022/11/30 0:00,0.579545455,0.443946188,0.436123348,0.907894737,0.856353591
2022/11/30 1:00,0.579545455,0.443946188,0.436123348,0.907894737,0.856353591
2022/11/30 2:00,0.571969697,0.443946188,0.440528634,0.907894737,0.850828729
2022/11/30 3:00,0.571969697,0.443946188,0.440528634,0.907894737,0.850828729
2022/11/30 4:00,0.571969697,0.443946188,0.440528634,0.907894737,0.850828729
2022/11/30 5:00,0.560606061,0.470852018,0.462555066,0.894736842,0.837016575
2022/11/30 6:00,0.560606061,0.470852018,0.462555066,0.894736842,0.837016575
2022/11/30 7:00,0.560606061,0.470852018,0.462555066,0.894736842,0.837016575
2022/11/30 8:00,0.579545455,0.551569507,0.546255507,0.894736842,0.850828729
2022/11/30 9:00,0.579545455,0.551569507,0.546255507,0.894736842,0.850828729
2022/11/30 10:00,0.579545455,0.551569507,0.546255507,0.894736842,0.850828729
2022/11/30 11:00,0.560606061,0.582959641,0.577092511,0.684210526,0.751381215
2022/11/30 12:00,0.560606061,0.582959641,0.577092511,0.684210526,0.751381215
2022/11/30 13:00,0.560606061,0.582959641,0.577092511,0.684210526,0.751381215
2022/11/30 14:00,0.454545455,0.533632287,0.528634361,0.697368421,0.682320442
2022/11/30 15:00,0.454545455,0.533632287,0.528634361,0.697368421,0.682320442
2022/11/30 16:00,0.454545455,0.533632287,0.528634361,0.697368421,0.682320442
2022/11/30 17:00,0.375,0.556053812,0.555066079,0.763157895,0.654696133
2022/11/30 18:00,0.375,0.556053812,0.555066079,0.763157895,0.654696133
2022/11/30 19:00,0.375,0.556053812,0.555066079,0.763157895,0.654696133
2022/11/30 20:00,0.356060606,0.623318386,0.621145374,0.710526316,0.61878453
2022/11/30 21:00,0.356060606,0.623318386,0.621145374,0.710526316,0.61878453
2022/11/30 22:00,0.356060606,0.623318386,0.621145374,0.710526316,0.61878453
2022/11/30 23:00,0.303030303,0.659192825,0.656387665,0.697368421,0.574585635
2022/12/1 0:00,0.303030303,0.659192825,0.656387665,0.697368421,0.574585635
2022/12/1 1:00,0.303030303,0.659192825,0.656387665,0.697368421,0.574585635
2022/12/1 2:00,0.25,0.659192825,0.660792952,0.710526316,0.544198895
2022/12/1 3:00,0.25,0.659192825,0.660792952,0.710526316,0.544198895
2022/12/1 4:00,0.25,0.659192825,0.660792952,0.710526316,0.544198895
2022/12/1 5:00,0.204545455,0.64573991,0.643171806,0.684210526,0.5
2022/12/1 6:00,0.204545455,0.64573991,0.643171806,0.684210526,0.5
2022/12/1 7:00,0.204545455,0.64573991,0.643171806,0.684210526,0.5
2022/12/1 8:00,0.189393939,0.704035874,0.704845815,0.684210526,0.488950276
2022/12/1 9:00,0.189393939,0.704035874,0.704845815,0.684210526,0.488950276
2022/12/1 10:00,0.189393939,0.704035874,0.704845815,0.684210526,0.488950276
2022/12/1 11:00,0.253787879,0.721973094,0.72246696,0.631578947,0.511049724
2022/12/1 12:00,0.253787879,0.721973094,0.72246696,0.631578947,0.511049724
2022/12/1 13:00,0.253787879,0.721973094,0.72246696,0.631578947,0.511049724
2022/12/1 14:00,0.246212121,0.632286996,0.634361233,0.657894737,0.519337017
2022/12/1 15:00,0.246212121,0.632286996,0.634361233,0.657894737,0.519337017
2022/12/1 16:00,0.246212121,0.632286996,0.634361233,0.657894737,0.519337017
2022/12/1 17:00,0.185606061,0.627802691,0.629955947,0.75,0.513812155
2022/12/1 18:00,0.185606061,0.627802691,0.629955947,0.75,0.513812155
2022/12/1 19:00,0.185606061,0.627802691,0.629955947,0.75,0.513812155
2022/12/1 20:00,0.147727273,0.695067265,0.696035242,0.776315789,0.497237569
2022/12/1 21:00,0.147727273,0.695067265,0.696035242,0.776315789,0.497237569
2022/12/1 22:00,0.147727273,0.695067265,0.696035242,0.776315789,0.497237569
2022/12/1 23:00,0.147727273,0.713004484,0.713656388,0.75,0.486187845
2022/12/2 0:00,0.147727273,0.713004484,0.713656388,0.75,0.486187845
2022/12/2 1:00,0.147727273,0.713004484,0.713656388,0.75,0.486187845
2022/12/2 2:00,0.113636364,0.695067265,0.696035242,0.75,0.464088398
2022/12/2 3:00,0.113636364,0.695067265,0.696035242,0.75,0.464088398
2022/12/2 4:00,0.113636364,0.695067265,0.696035242,0.75,0.464088398
2022/12/2 5:00,0.087121212,0.659192825,0.665198238,0.75,0.444751381
2022/12/2 6:00,0.087121212,0.659192825,0.665198238,0.75,0.444751381
2022/12/2 7:00,0.087121212,0.659192825,0.665198238,0.75,0.444751381
2022/12/2 8:00,0.079545455,0.69955157,0.709251101,0.723684211,0.428176796
2022/12/2 9:00,0.079545455,0.69955157,0.709251101,0.723684211,0.428176796
2022/12/2 10:00,0.079545455,0.69955157,0.709251101,0.723684211,0.428176796
2022/12/2 11:00,0.166666667,0.69058296,0.696035242,0.618421053,0.444751381
2022/12/2 12:00,0.166666667,0.69058296,0.696035242,0.618421053,0.444751381
2022/12/2 13:00,0.166666667,0.69058296,0.696035242,0.618421053,0.444751381
2022/12/2 14:00,0.34469697,0.569506726,0.572687225,0.552631579,0.535911602
2022/12/2 15:00,0.34469697,0.569506726,0.572687225,0.552631579,0.535911602
2022/12/2 16:00,0.34469697,0.569506726,0.572687225,0.552631579,0.535911602
2022/12/2 17:00,0.261363636,0.556053812,0.563876652,0.618421053,0.511049724
2022/12/2 18:00,0.261363636,0.556053812,0.563876652,0.618421053,0.511049724
2022/12/2 19:00,0.261363636,0.556053812,0.563876652,0.618421053,0.511049724
2022/12/2 20:00,0.25,0.600896861,0.603524229,0.671052632,0.527624309
2022/12/2 21:00,0.25,0.600896861,0.603524229,0.671052632,0.527624309
